Date,Location,Attendees,Event (legacy; see tags),Tags,Curated,Source,Total Articles,State,lat,lng
2020-06-06,"Pontotoc, MS",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.djournal.com/pontotoc/news/peaceful-protest-in-pontotoc-sets-tone-for-unity/article_eb96be64-0bcc-5b11-ba27-2fc06a093cdd.html,2, MS,34.2478831,-88.998673
2020-06-06,"Rochester, NY",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.democratandchronicle.com/story/news/2020/06/06/rochester-ny-protest-black-lives-matter-george-floyd/3163140001/,2, NY,43.15657789999999,-77.6088465
2020-06-06,"Buckland Park, Brighton, NY",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.democratandchronicle.com/story/news/2020/06/06/rochester-ny-protest-black-lives-matter-george-floyd/3163140001/,2, NY,43.1129401,-77.5862992
2020-06-06,"Victor, NY",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.democratandchronicle.com/story/news/2020/06/06/rochester-ny-protest-black-lives-matter-george-floyd/3163140001/,1, NY,42.9825633,-77.4088794
2020-06-06,"Central Park, New York, NY",2000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nytimes.com/2020/06/06/us/protests-today-police-george-floyd.html,2, NY,40.7812199,-73.9665138
2020-06-06,"Grand Army Plaza, Brooklyn, NY",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nytimes.com/2020/06/06/us/protests-today-police-george-floyd.html,3, NY,40.6736642,-73.9695661
2020-06-06,"University of Southern California, Los Angeles, CA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nytimes.com/2020/06/06/us/protests-today-police-george-floyd.html,1, CA,34.0223519,-118.285117
2020-06-06,"California State University, Los Angeles, CA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nytimes.com/2020/06/06/us/protests-today-police-george-floyd.html,1, CA,34.0667698,-118.1684392
2020-06-06,"Vidor, TX",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nytimes.com/2020/06/06/us/protests-today-police-george-floyd.html,3, TX,30.1316001,-94.0154541
2020-06-06,"Marion, OH",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nytimes.com/2020/06/06/us/protests-today-police-george-floyd.html,1, OH,40.5886699,-83.1285242
2020-06-06,"Ephrata, PA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nytimes.com/2020/06/06/us/protests-today-police-george-floyd.html,1, PA,40.1798165,-76.17883909999999
2020-06-06,"Huntsville, TX",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nytimes.com/2020/06/06/us/protests-today-police-george-floyd.html,1, TX,30.7235263,-95.55077709999999
2020-06-06,"Saddle Brook, NJ",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://kneb.com/abc_national/george-floyd-protest-updates-judge-orders-denver-police-to-limit-use-of-chemicals-projectiles-abcid36288664/,2, NJ,40.9040085,-74.10073179999999
2020-06-06,"Alpena, MI",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.thealpenanews.com/news/local-news/2020/06/hundreds-march-in-alpena-following-floyd-death/,1, MI,45.0616794,-83.4327528
2020-06-06,"Colorado Springs, CO",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.koaa.com/news/covering-colorado/religious-leaders-hold-peace-rally-to-help-with-racial-tensions,3, CO,38.8338816,-104.8213634
2020-06-06,"Kearney, NE",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kearneyhub.com/news/local/waugh-please-keep-protest-today-peaceful/article_bbd9eb98-a7a2-11ea-ac6e-77a7829cbac9.html,1, NE,40.69933030000001,-99.0816784
2020-06-06,"Canton, OH",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.indeonline.com/news/20200606/changing-narrative-deputies-police-join-canton-march,1, OH,40.79894729999999,-81.378447
2020-06-06,"Bellows Falls, VT",300.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,"https://www.reformer.com/stories/peaceful-protest-by-300-fills-bellows-falls-square,606416",2, VT,43.133411,-72.44397719999999
2020-06-06,"Pasadena, MD",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.capitalgazette.com/news/ac-cn-pasadena-protest-20200606-bvzuoeaehfh5ddpasukyqbfbge-story.html,2, MD,39.1073317,-76.57107529999999
2020-06-06,"Warner Robins, GA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.macon.com/news/local/community/houston-peach/article243334426.html,1, GA,32.6130007,-83.624201
2020-06-06,"Baltimore, MD",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wbaltv.com/article/downtown-baltimore-protest-street-closures-june-6/32788034,1, MD,39.2903848,-76.6121893
2020-06-06,"Hereford, MD",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wbaltv.com/article/downtown-baltimore-protest-street-closures-june-6/32788034,1, MD,39.5889939,-76.6633047
2020-06-06,"Taneytown, MD",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wbaltv.com/article/downtown-baltimore-protest-street-closures-june-6/32788034,1, MD,39.6578773,-77.1744279
2020-06-06,"Candlestick Park, San Francisco, CA",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.sfexaminer.com/news/sf-protests-continue-with-golden-gate-bridge-takeover-mission-march-and-more/,1, CA,37.7157532,-122.383352
2020-06-06,"Noe Valley, San Francisco, CA",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.sfexaminer.com/news/sf-protests-continue-with-golden-gate-bridge-takeover-mission-march-and-more/,1, CA,37.7502378,-122.4337029
2020-06-06,"Mission, San Francisco, CA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.sfexaminer.com/news/sf-protests-continue-with-golden-gate-bridge-takeover-mission-march-and-more/,1, CA,37.7598648,-122.4147977
2020-06-06,"Freeport, IL",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.journalstandard.com/news/20200606/peaceful-solidarity-march-bring-hundreds-to-gather-for-saturday-protest,2, IL,42.2966861,-89.6212271
2020-06-06,"Branson, MO",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ky3.com/content/news/Dozens-gather-for-Camdenton-protest-over-racial-injustice-571085371.html,2, MO,36.6436731,-93.21851439999999
2020-06-06,"Statehouse, Indianapolis, IN",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.journalgazette.net/article/20200607/WEB/306079852,5, IN,39.7687106,-86.16285620000001
2020-06-06,"Fountain Square, Indianapolis, IN",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.indystar.com/story/money/2020/06/06/indianapolis-protests-service-industry-workers-walk-out/3163298001/,1, IN,39.7543428,-86.1324066
2020-06-06,"Broad Ripple Avenue, Indianapolis, IN",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.indystar.com/story/money/2020/06/06/indianapolis-protests-service-industry-workers-walk-out/3163298001/,1, IN,39.8686303,-86.1313339
2020-06-06,"Irvington, Indianapolis, IN",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.indystar.com/story/money/2020/06/06/indianapolis-protests-service-industry-workers-walk-out/3163298001/,1, IN,39.7684512,-86.0708016
2020-06-06,"Civic Center Park, Kenosha, WI",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kenoshanews.com/news/local/peaceful-protest-spreads-message-of-hope/article_2db557d8-4355-5613-856b-e76450f55e4f.html,1, WI,42.58398589999999,-87.8227609
2020-06-06,"Upper St. Clair, PA",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://triblive.com/local/pittsburgh-allegheny/justice-for-george-rally-held-in-upper-st-clair/,1, PA,40.3205701,-80.08701549999999
2020-06-06,"Grand Rapids, MI",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.woodtv.com/news/grand-rapids/group-holds-peaceful-protest-in-downtown-grand-rapids/,2, MI,42.9633599,-85.6680863
2020-06-06,"Newark, DE",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.newarkpostonline.com/news/hundreds-of-newarkers-march-against-racism-police-brutality/article_3a9b72d9-ad79-51c3-b1b3-6c5f126f692c.html,1, DE,39.6837226,-75.74965720000002
2020-06-06,"Stanardsville, VA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,http://www.cbs19news.com/story/42218675/black-lives-matter-demonstration-held-in-the-town-of-stanardsville,1, VA,38.2973519,-78.44000989999999
2020-06-06,"Tallahassee, FL",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.tallahassee.com/story/news/politics/2020/06/06/if-me-id-still-alive-tallahassee-sees-ninth-straight-day-protest/3163005001/,4, FL,30.4382559,-84.28073289999999
2020-06-06,"Downtown, Las Vegas, NV",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.reviewjournal.com/local/local-las-vegas/las-vegas-downtown-vigil-march-honor-victims-of-police-violence-2047435/,2, NV,36.1670593,-115.1355545
2020-06-06,"Strip, Las Vegas, NV",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.reviewjournal.com/local/local-las-vegas/las-vegas-downtown-vigil-march-honor-victims-of-police-violence-2047435/,2, NV,36.1147065,-115.1728484
2020-06-06,"Springfield, OR",800.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dailyemerald.com/news/two-protest-groups-meet-in-springfield-saturday-ask-police-to-join-them/article_4e783f04-a8f7-11ea-9e16-d77910d2a03b.html,4, OR,44.0462362,-123.0220289
2020-06-06,"Everett, WA",800.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.heraldnet.com/news/hundreds-march-through-everett-take-a-knee-for-george-floyd/,1, WA,47.9789848,-122.2020795
2020-06-06,"Mill Creek, WA",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.heraldnet.com/news/hundreds-march-through-everett-take-a-knee-for-george-floyd/,1, WA,47.8600971,-122.2042966
2020-06-06,"Woodstock, VA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nvdaily.com/nvdaily/peaceful-protest-draws-hundreds-to-front-royal/article_b6cd1a4d-8d33-55e0-9741-205080a5c420.html,1, VA,38.8817784,-78.50584289999999
2020-06-06,"Rockwood, Gresham, OR",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kptv.com/news/naacp-hosts-rally-in-rockwood-to-share-stories-of-life-as-a-black-man/article_53074b4c-a86f-11ea-b756-a358d86b4d78.html,1, OR,45.5191541,-122.4771931
2020-06-06,"Beach Park, Bakersfield, CA",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.bakersfield.com/news/at-rally-local-citizen-implores-voters-to-take-action-at-voting-booth-in-november/article_17a21eae-a849-11ea-979b-1b60a5194a85.html,1, CA,35.3799279,-119.0405798
2020-06-06,"Marine Park, Juneau, AK",400.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ktoo.org/2020/06/06/anti-racist-march-draws-largest-juneau-protest-in-recent-memory/,2, AK,58.2988385,-134.4056757
2020-06-06,"Danville, KY",400.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.amnews.com/2020/06/08/danville-has-second-peaceful-protest/,2, KY,37.6456329,-84.77217019999999
2020-06-06,"Wyomissing, PA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.readingeagle.com/news/black-lives-matter-peaceful-protest-and-march-from-reading-to-wyomissing/collection_4334960e-a877-11ea-a48c-bb6ddbfcee3d.html,1, PA,40.32953699999999,-75.9652117
2020-06-06,"San Pedro, CA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://abc7.com/unity-march-san-pedro-protest-lapd/6236033/,1, CA,33.7360619,-118.2922461
2020-06-06,"Freedom Park, Charlotte, NC",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wcnc.com/article/news/local/protests/one-arrested-after-9th-day-of-protest-in-charlotte-saturday/275-134ec740-3fe1-4c30-a77c-4cadd470a216,1, NC,35.1899234,-80.84478490000001
2020-06-06,"Niagara Square, Buffalo, NY",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://news.wbfo.org/post/massive-buffalo-protest-saturday-calls-concrete-police-reforms,2, NY,42.886478,-78.87807149999999
2020-06-06,"Libertyville, IL",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.latimes.com/entertainment-arts/music/story/2020-07-02/rage-against-the-machine-tom-morello-new-song-imagine-dragons-ratm,1, IL,42.2830786,-87.9531303
2020-06-06,"St. Charles, MO",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stltoday.com/news/local/metro/several-rallies-in-st-louis-region-draw-thousands-in-decrying-racism-police-abuses/article_6d2e1899-1063-5722-892b-c003dcc86f6e.html,1, MO,38.7881062,-90.4974359
2020-06-06,"Clayton, MO",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stltoday.com/news/local/metro/several-rallies-in-st-louis-region-draw-thousands-in-decrying-racism-police-abuses/article_6d2e1899-1063-5722-892b-c003dcc86f6e.html,1, MO,38.6425518,-90.32372629999999
2020-06-06,"Festus, MO",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stltoday.com/news/local/metro/several-rallies-in-st-louis-region-draw-thousands-in-decrying-racism-police-abuses/article_6d2e1899-1063-5722-892b-c003dcc86f6e.html,1, MO,38.2133793,-90.40563739999999
2020-06-06,"O’Fallon, IL",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stltoday.com/news/local/metro/several-rallies-in-st-louis-region-draw-thousands-in-decrying-racism-police-abuses/article_6d2e1899-1063-5722-892b-c003dcc86f6e.html,1, IL,38.592323,-89.910991
2020-06-06,"Guernsey County Courthouse, Cambridge, OH",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.daily-jeff.com/news/20200607/community-leaders-speak-out-with-encouraging-words-at-protest,1, OH,40.0253793,-81.58993219999999
2020-06-06,"Ashland, WI",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.apg-wi.com/ashland_daily_press/paywall/hundreds-march-through-downtown-ashland-demanding-justice/article_e038fda8-a856-11ea-b7ac-eb3e9f6e0e4e.html,1, WI,46.5924428,-90.8837982
2020-06-06,"Hoover, AL",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wsfa.com/2020/06/07/hoover-pd-people-arrested-during-saturday-protest/,1, AL,33.4053867,-86.8113781
